name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
dubai,2023-03-13T22:00:00,76.8,76.8,66.1,69.54,0,0,,0,0,21.3,16.2,330,1014.1,39.6,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-13T23:00:00,76.9,76.9,62.5,61.1,0,0,,0,0,23,12.8,39,1013,100,6.2,0,0,0,30,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T00:00:00,78.7,78.7,62.5,57.69,0,0,,0,0,19.7,8,340,1014,100,6.2,0,0,0,30,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T01:00:00,76.9,76.9,62.6,61.36,0,0,,0,0,24.2,5.9,30,1013.1,90,6.2,19,0.1,0,8,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T02:00:00,76.9,76.9,62.5,61.2,0,0,,0,0,16.8,1.2,44.6,1013,99.2,6.2,54,0.2,0,10,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T03:00:00,76.9,76.9,64.2,64.96,0,0,,0,0,12.3,7.9,339,1013,100,6.2,215,0.8,0,10,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T04:00:00,77,77,64.2,64.62,0,0,,,0,10.7,8.9,9,1013,89.3,6.2,192,0.7,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T05:00:00,76.9,76.9,64.3,65.19,0,0,,0,0,7.6,4.6,330,1012,34.4,6.2,358,1.3,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T06:00:00,75,75,64.2,69.2,0,0,,0,0,6.9,4.6,220,1013,96.3,6.2,415,1.5,0,10,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T07:00:00,75,75,64.4,69.5,0,0,,0,0,12.5,3.3,20,1013.2,39.4,6.2,226,0.8,2,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T08:00:00,76.8,76.8,64.2,65.18,0,0,,0,0,13,3.3,70,1014,0,6.2,648,2.3,6,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T09:00:00,78.7,78.7,64.3,61.43,0,0,,0,0,10.1,5.7,40,1013,0,6.2,238,0.9,2,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T10:00:00,82.3,82.7,60.6,47.98,0,0,,0,0,8.5,6.9,51,1013.2,80,6.2,461,1.7,5,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T11:00:00,85.9,84.8,57,37.59,0,0,,0,0,3.8,8,40,1013,4.2,6.2,185,0.7,2,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T12:00:00,87.7,86.5,57,35.41,0,0,,0,0,6,3.5,68,1012,3.9,6.2,63,0.2,1,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-14T13:00:00,87.6,86.3,57,35.54,0,0,,0,0,6.3,14.7,312,1011.2,30,6.2,907,3.3,9,3,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T14:00:00,86,85,57,37.44,0,0,,0,0,9.4,11.4,320,1010,3.5,6.2,869,3.1,9,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T15:00:00,84.2,83,55.2,37.22,0,0,,0,0,11.4,12.7,330,1010,27.5,6.2,760,2.7,8,3,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T16:00:00,85.7,85.8,60.7,42.99,0,0,,0,0,12.1,12.7,339,1010,17.4,6.2,588,2.1,6,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T17:00:00,82.4,82.8,60.6,47.86,0,0,,0,0,11,13.8,339,1010,0,6.2,374,1.3,4,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T18:00:00,80.6,81.8,62.4,54.01,0,0,,0,0,9.2,12.7,329,1010,0,6.2,145,0.5,1,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T19:00:00,78.6,78.6,64.3,61.56,0,0,,0,0,8.3,8,330,1010.2,0,6.2,7,0,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T20:00:00,78.7,78.7,64.2,61.29,0,0,,0,0,6.7,7.9,330,1011,0,6.2,0,0,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T21:00:00,76.9,76.9,64.3,65.16,0,0,,0,0,5.1,5.6,340,1011,4.5,6.2,0,0,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T22:00:00,76.8,76.8,65.9,69.15,0,0,,0,0,4.3,6.9,330,1011.2,0.1,6.2,0,0,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-14T23:00:00,76.8,76.8,64.4,65.44,0,0,,0,0,5.8,4.6,343,1011,99,6.2,0,0,0,3,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T00:00:00,76.8,76.8,64.3,65.44,0,0,,0,0,6.5,5.7,333,1011,0,6.2,7,0,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T01:00:00,76.5,76.5,66,70.11,0,0,,0,0,7.2,4.6,71,1011,0,6.2,76,0.3,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T02:00:00,74.9,74.9,66,73.8,0,0,,0,0,7.2,4.7,100,1010,0,6.2,284,1,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T03:00:00,74.9,74.9,66,73.9,0,0,,0,0,8.1,4.6,88,1010,4.9,6.2,516,1.9,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T04:00:00,74.7,74.7,66.1,74.51,0,0,,,0,6,5.8,80,1010,99.8,4.4,800,2.9,0,10,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T05:00:00,73.1,73.1,66,78.36,0,0,,0,0,6,4.7,91,1010,0,5,813,2.9,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T06:00:00,74.9,74.9,62.5,65.48,0,0,,0,0,5.1,4.6,148,1010,0,6.2,921,3.3,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T07:00:00,74.6,74.6,64.1,69.7,0,0,,0,0,4,4.7,91,1011,12.4,6.1,896,3.2,9,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T08:00:00,76.6,76.6,62.6,61.81,0,0,,0,0,3.4,3.3,89,1011,0,6.1,824,3,8,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T09:00:00,78.7,78.7,57.2,47.75,0,0,,0,0,2.2,3.3,33,1012,57.4,6.2,700,2.5,7,3,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T10:00:00,82.2,81.8,56.8,42.02,0,0,,0,0,1.1,3.3,110,1012.2,40.7,6.2,482,1.7,5,3,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T11:00:00,85.9,84.4,55.2,35.23,0,0,,0,0,3.6,4.7,70,1012,0.3,6.2,289,1,3,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T12:00:00,87.8,86,55.2,33.11,0,0,,0,0,3.4,5.7,189,1011,99.8,6.2,78,0.3,1,10,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-15T13:00:00,89.4,87.5,55,31.31,0,0,,0,0,4.9,8.1,310,1010.1,50,6.2,879,3.2,9,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T14:00:00,87.8,86,55.2,33.13,0,0,,0,0,6.3,11.3,300,1009,40.9,6.2,854,3.1,9,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T15:00:00,87.7,86,55.2,33.2,0,0,,0,0,7.4,12.8,319,1009,65.1,6.2,763,2.7,8,3,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T16:00:00,85.8,84.7,57.1,37.76,0,0,,0,0,7.6,12.8,329,1008.2,49.3,6.2,582,2.1,6,3,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T17:00:00,84.2,83.8,58.8,42.28,0,0,,0,0,8.7,11.4,309,1008,5.1,6.2,358,1.3,4,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T18:00:00,82.4,82,57.1,42.22,0,0,,0,0,8.3,8,319,1009,56.9,6.2,150,0.5,2,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T19:00:00,80.6,81.4,60.6,50.68,0,0,,0,0,8.3,9.1,329,1009.1,30,6.2,8,0,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T20:00:00,80.4,81,59,48.04,0,0,,0,0,6.9,3.4,251,1009,5,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T21:00:00,80.4,80.9,59,48.14,0,0,,0,0,5.1,3.4,242,1009,5,6.2,0,0,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T22:00:00,80.4,80.9,59,48.22,0,0,,0,0,4.5,4.7,318,1010,30,6.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-15T23:00:00,78.6,78.6,58.9,50.97,0,0,,0,0,4.3,1.1,10,1009,3.8,6.2,0,0,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T00:00:00,78.5,78.5,62.4,57.78,0,0,,0,0,5.1,5.7,342,1009,2.7,6.2,7,0,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T01:00:00,78.2,78.2,60.7,54.94,0,0,,0,0,7.6,5.8,358,1009.1,30.7,6.2,73,0.3,0,3,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T02:00:00,76.6,76.6,64.1,65.28,0,0,,0,0,7.2,3.4,70,1009,0.1,6.2,285,1,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T03:00:00,74.9,74.9,65.8,73.41,0,0,,0,0,5.1,4.8,81,1008,0,6.2,490,1.8,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T04:00:00,73.3,73.3,62.3,68.62,0,0,,,0,4.3,5.7,139,1008.2,10,6.2,679,2.4,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T05:00:00,73.2,73.2,60.7,64.9,0,0,,0,0,5.8,4.7,141,1009,0,6.2,841,3,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T06:00:00,73.1,73.1,60.6,65,0,0,,0,0,5.6,3.4,139,1009,0,6.2,906,3.3,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T07:00:00,74.6,74.6,57,54.35,0,0,,0,0,2.9,6.8,110,1010,30,6.2,905,3.3,9,3,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T08:00:00,76.8,76.8,53.6,44.58,0,0,,0,0,3.1,5.7,110,1010,0,6.2,830,3,8,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T09:00:00,80.5,80,51.8,36.94,0,0,,0,0,3.4,4.8,109,1011,0,6.2,702,2.5,7,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T10:00:00,84.2,82.3,49.9,30.48,0,0,,0,0,4,4.6,110,1011,0,6.2,520,1.9,5,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T11:00:00,87.8,85,49.8,27.15,0,0,,0,0,7.2,3.3,161,1010,0,6.2,300,1.1,3,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T12:00:00,89.6,85.9,42.6,19.58,0,0,,0,0,11.9,12.6,309,1010,0,6.2,70,0.3,1,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T13:00:00,89.4,85.8,44.5,21.19,0,0,,0,0,13.4,9.2,326,1009.2,0,6.2,5,0,0,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-16T14:00:00,87.8,84.5,44.5,22.25,0,0,,0,0,13,17.1,299,1009,0,6.2,878,3.2,9,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T15:00:00,87.7,85.6,53.6,31.28,0,0,,0,0,13.9,13.9,290,1009,0,6.2,767,2.8,8,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T16:00:00,87.6,85.2,51.7,29.24,0,0,,0,0,13.2,12.8,290,1008.2,0,6.2,595,2.1,6,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T17:00:00,86,83.8,51.7,30.91,0,0,,0,0,12.8,9.2,309,1008,0,6.2,379,1.4,4,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T18:00:00,85.9,84.4,55.2,35.2,0,0,,0,0,13.4,8.1,300,1009,0,6.2,149,0.5,1,8,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T19:00:00,82.5,82.5,58.8,44.69,0,0,,0,0,13.6,8.1,261,1009.1,0,6.2,8,0,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T20:00:00,80.5,82.6,66,61.46,0,0,,0,0,16.1,11.4,279,1010,0,6.2,0,0,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T21:00:00,78.7,78.7,66.1,65.34,0,0,,0,0,15.7,10.2,270,1010,0,5,0,0,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T22:00:00,78.8,78.8,64.3,61.35,0,0,,0,0,13.2,10.1,279,1011,0,6.2,0,0,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-16T23:00:00,78.7,78.7,66.1,65.31,0,0,,0,0,10.7,10.2,270,1011,0,6.2,0,0,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T00:00:00,78.7,78.7,66.1,65.43,0,0,,0,0,15.2,9.1,269,1011,0,6.2,7,0,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T01:00:00,77,77,66,68.7,0,0,,0,0,17.2,8,269,1010.2,0,6.2,76,0.3,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T02:00:00,76.9,76.9,66.1,69.4,0,0,,0,0,17,9.1,279,1010,0,6.2,324,1.2,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T03:00:00,76.9,76.9,66.1,69.43,0,0,,0,0,16.1,9.1,270,1010,0,6.2,539,1.9,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T04:00:00,76.9,76.9,66.1,69.44,0,0,,,0,14.5,7,277,1009.2,0,6.2,717,2.6,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T05:00:00,76.9,76.9,64.4,65.36,0,0,,0,0,17,6.8,279,1009,0,6.2,844,3,0,8,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T06:00:00,75.1,75.1,64.3,69.24,0,0,,0,0,15.2,5.8,230,1010,0,6.2,909,3.3,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T07:00:00,73.4,73.4,64.4,73.46,0,0,,0,0,15.7,5.8,219,1010.2,0,6.2,901,3.2,9,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T08:00:00,75.1,75.1,66,73.55,0,0,,0,0,17.4,8.1,209,1012,0,6.2,823,3,8,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T09:00:00,78.7,78.7,64.3,61.35,0,0,,0,0,17.2,9.2,259,1012,0,6.2,692,2.5,7,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T10:00:00,80.4,81.6,62.3,54.1,0,0,,0,0,18.1,13.8,299,1012.2,0,6.2,359,1.3,4,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T11:00:00,82.4,82,57.1,42.18,0,0,,0,0,18.8,11.4,299,1012,0,6.2,168,0.6,2,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T12:00:00,84.1,83,55.2,37.3,0,0,,0,0,19.5,13.8,266,1012,0,6.2,32,0.1,0,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-17T13:00:00,82.2,82.3,58.8,44.99,0,0,,0,0,21.5,13.9,279,1011.1,0,6.2,937,3.4,9,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T14:00:00,82.4,82.8,60.6,47.86,0,0,,0,0,22.8,12.8,270,1010,0,6.2,896,3.2,9,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T15:00:00,82.3,83.3,62.4,51.09,0,0,,0,0,23.5,16.1,299,1010,0,6.2,784,2.8,8,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T16:00:00,80.5,81,58.7,47.38,0,0,,0,0,24.2,12.9,269,1010,0,6.2,609,2.2,6,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T17:00:00,78.8,78.8,62.3,57.19,0,0,,0,0,24.2,17.2,270,1010,0,6.2,390,1.4,4,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T18:00:00,76.9,76.9,60.7,57.23,0,0,,0,0,25.3,13,250,1010,0,6.2,155,0.6,2,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T19:00:00,75.2,75.2,60.7,60.82,0,0,,0,0,25.5,12.7,250,1010.2,0,6.2,9,0,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T20:00:00,75.1,75.1,60.7,60.84,0,0,,0,0,25.9,10.3,240,1011,0,6.2,0,0,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T21:00:00,75.1,75.1,60.6,60.75,0,0,,0,0,25.7,8.1,259,1011,0,6.2,0,0,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T22:00:00,73.5,73.5,60.7,64.37,0,0,,0,0,24.8,9.1,250,1011.1,0,6.2,0,0,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-17T23:00:00,73.3,73.3,60.6,64.53,0,0,,0,0,23.9,6.9,249,1011,0,6.2,0,0,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-18T00:00:00,73.2,73.2,62.4,69,0,0,,0,0,22.8,6.9,247,1011,0,6.2,7,0,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T01:00:00,71.6,71.6,62.4,72.71,0,0,,0,0,21.9,4.8,199,1010.2,0,6.2,58,0.2,0,3,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T02:00:00,69.7,69.7,60.7,73.13,0,0,,0,0,20.1,7,190,1010,0,6.2,288,1,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T03:00:00,67.9,67.9,60.7,77.79,0,0,,0,0,20.1,7,189,1010,26.1,6.2,233,0.8,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T04:00:00,67.9,67.9,60.7,77.65,0,0,,,0,19.2,7,178,1009.2,26.1,6.2,717,2.6,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T05:00:00,67.9,67.9,60.7,77.82,0,0,,0,0,17.9,5.9,180,1010,26.1,6.2,829,3,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T06:00:00,67.9,67.9,60.7,77.82,0,0,,0,0,17.9,8.1,189,1010,26.1,6.2,907,3.3,0,10,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T07:00:00,66.2,66.2,60.6,82.12,0,0,,0,0,16.8,9.2,179,1011.1,47.3,6.2,904,3.3,9,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T08:00:00,67.9,67.9,62.5,82.75,0,0,,0,0,17.2,10.3,199,1012,26.1,6.2,829,3,8,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T09:00:00,71.5,71.5,62.5,73.18,0,0,,0,0,15.9,8.1,199,1012,27.5,6.2,693,2.5,7,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T10:00:00,75,75,62.5,65.21,0,0,,0,0,14.8,8,237,1012.2,26.3,6.2,505,1.8,5,10,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T11:00:00,77,77,60.7,57.13,0,0,,0,0,14.8,9.1,259,1012,0,6.2,279,1,3,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T12:00:00,78.8,78.8,60.6,53.81,0,0,,0,0,13.9,10.3,290,1012,0,6.2,68,0.2,1,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-03-18T13:00:00,78.7,78.7,62.2,57.02,0,0,,0,0,15.7,8.4,261,1011.1,21.9,6.2,952,3.4,10,5,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-18T14:00:00,78.8,78.8,58.9,50.63,0,0,,0,0,16.3,12.7,290,1010,26.1,6.2,912,3.3,9,5,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-18T15:00:00,80.5,81.4,60.6,50.88,0,0,,0,0,17.2,12.7,299,1009,0,6.2,800,2.9,8,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-18T16:00:00,78.7,78.7,60.6,53.93,0,0,,0,0,15.7,11.4,327,1009.1,40,6.2,624,2.2,6,5,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-18T17:00:00,78.7,78.7,62.4,57.44,0,0,,0,0,15.9,10.3,300,1009,0,6.2,401,1.4,4,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-18T18:00:00,76.9,76.9,62.5,61.04,0,0,,0,0,15,8,290,1009,0,6.2,162,0.6,2,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-18T19:00:00,75.1,75.1,62.4,64.63,0,0,,0,0,12.8,8,250,1010,11.3,6.2,9,0,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-03-18T20:00:00,75.1,75.1,62.5,64.92,0,0,,0,0,13.6,5.7,230,1010,0,6.2,0,0,0,10,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
